img_file_i,key,y,time
580,,0,20250930_165556
581,,0,20250930_165556
582,,0,20250930_165556
583,,0,20250930_165556
584,,0,20250930_165556
585,,0,20250930_165556
586,,0,20250930_165556
587,,0,20250930_165556
588,,0,20250930_165556
589,,0,20250930_165556
590,,0,20250930_165556
591,,0,20250930_165556
592,,0,20250930_165556
593,,0,20250930_165556
594,Button.right,2,20250930_165556
595,Button.right,2,20250930_165556
596,Button.right,2,20250930_165556
597,Button.right,2,20250930_165556
598,Button.right,2,20250930_165556
599,Button.right,2,20250930_165556
600,Button.right,2,20250930_165556
601,Button.right,2,20250930_165556
602,,0,20250930_165556
603,,0,20250930_165556
604,,0,20250930_165556
605,,0,20250930_165556
606,,0,20250930_165556
607,,0,20250930_165556
608,,0,20250930_165556
609,,0,20250930_165556
610,,0,20250930_165556
611,,0,20250930_165556
612,,0,20250930_165556
613,,0,20250930_165556
614,,0,20250930_165556
615,,0,20250930_165556
616,Button.right,2,20250930_165556
617,Button.right,2,20250930_165556
618,Button.right,2,20250930_165556
619,Button.right,2,20250930_165556
620,Button.right,2,20250930_165556
621,Button.right,2,20250930_165556
622,Button.right,2,20250930_165556
623,Button.right,2,20250930_165556
624,Button.right,2,20250930_165556
625,Button.right,2,20250930_165556
626,Button.right,2,20250930_165556
627,Button.right,2,20250930_165556
628,Button.right,2,20250930_165556
629,Button.right,2,20250930_165556
630,Button.right,2,20250930_165556
631,,0,20250930_165556
632,,0,20250930_165556
633,,0,20250930_165556
634,,0,20250930_165556
635,,0,20250930_165556
636,,0,20250930_165556
637,,0,20250930_165556
638,,0,20250930_165556
639,,0,20250930_165556
640,,0,20250930_165556
641,,0,20250930_165556
642,,0,20250930_165556
643,,0,20250930_165556
644,,0,20250930_165556
645,,0,20250930_165556
646,,0,20250930_165556
647,,0,20250930_165556
648,,0,20250930_165556
649,,0,20250930_165556
650,,0,20250930_165556
651,,0,20250930_165556
652,,0,20250930_165556
653,,0,20250930_165556
654,,0,20250930_165556
655,,0,20250930_165556
656,,0,20250930_165556
657,,0,20250930_165556
658,,0,20250930_165556
659,,0,20250930_165556
660,,0,20250930_165556
661,,0,20250930_165556
662,,0,20250930_165556
663,,0,20250930_165556
664,,0,20250930_165556
665,,0,20250930_165556
666,,0,20250930_165556
667,,0,20250930_165556
668,,0,20250930_165556
669,,0,20250930_165556
670,,0,20250930_165556
671,Button.left,1,20250930_165556
672,,0,20250930_165556
673,,0,20250930_165556
674,,0,20250930_165556
675,Button.right,2,20250930_165556
676,Button.right,2,20250930_165556
677,Button.right,2,20250930_165556
678,Button.right,2,20250930_165556
679,Key.space,3,20250930_165556
680,Key.space,3,20250930_165556
681,Key.space,3,20250930_165556
682,,0,20250930_165556
683,,0,20250930_165556
684,,0,20250930_165556
685,,0,20250930_165556
686,,0,20250930_165556
687,,0,20250930_165556
688,,0,20250930_165556
689,,0,20250930_165556
690,Button.right,2,20250930_165556
691,Button.right,2,20250930_165556
692,Button.right,2,20250930_165556
693,Button.right,2,20250930_165556
694,Button.right,2,20250930_165556
695,Button.right,2,20250930_165556
696,Button.right,2,20250930_165556
697,Button.right,2,20250930_165556
698,Button.right,2,20250930_165556
699,Button.right,2,20250930_165556
700,Button.right,2,20250930_165556
701,Button.right,2,20250930_165556
702,,0,20250930_165556
703,Button.right,2,20250930_165556
704,Button.right,2,20250930_165556
705,Button.right,2,20250930_165556
706,Button.right,2,20250930_165556
707,Button.right,2,20250930_165556
708,Button.right,2,20250930_165556
709,Button.right,2,20250930_165556
710,Button.right,2,20250930_165556
711,Button.right,2,20250930_165556
712,Button.right,2,20250930_165556
713,Button.right,2,20250930_165556
714,Button.right,2,20250930_165556
715,Button.right,2,20250930_165556
716,Button.right,2,20250930_165556
717,Button.right,2,20250930_165556
718,Button.right,2,20250930_165556
719,Button.right,2,20250930_165556
720,Button.right,2,20250930_165556
721,Button.right,2,20250930_165556
722,Button.right,2,20250930_165556
723,Button.right,2,20250930_165556
724,Button.right,2,20250930_165556
725,,0,20250930_165556
726,,0,20250930_165556
727,,0,20250930_165556
728,,0,20250930_165556
729,,0,20250930_165556
730,,0,20250930_165556
731,,0,20250930_165556
732,,0,20250930_165556
733,,0,20250930_165556
734,,0,20250930_165556
735,,0,20250930_165556
736,,0,20250930_165556
737,,0,20250930_165556
738,,0,20250930_165556
739,,0,20250930_165556
740,,0,20250930_165556
741,,0,20250930_165556
742,,0,20250930_165556
743,,0,20250930_165556
744,,0,20250930_165556
745,,0,20250930_165556
746,,0,20250930_165556
747,,0,20250930_165556
748,,0,20250930_165556
749,Button.left,1,20250930_165556
750,Button.left,1,20250930_165556
751,Button.left,1,20250930_165556
752,,0,20250930_165556
753,,0,20250930_165556
754,Button.left,1,20250930_165556
755,Button.left,1,20250930_165556
756,,0,20250930_165556
757,,0,20250930_165556
758,,0,20250930_165556
759,Button.right,2,20250930_165556
760,Button.right,2,20250930_165556
761,Button.right,2,20250930_165556
762,Button.right,2,20250930_165556
763,Button.right,2,20250930_165556
764,Button.right,2,20250930_165556
765,Key.space,3,20250930_165556
766,,0,20250930_165556
767,Key.space,3,20250930_165556
768,,0,20250930_165556
769,,0,20250930_165556
770,,0,20250930_165556
771,,0,20250930_165556
772,Button.left,1,20250930_165556
773,Button.left,1,20250930_165556
774,,0,20250930_165556
775,,0,20250930_165556
776,,0,20250930_165556
777,Button.left,1,20250930_165556
778,,0,20250930_165556
779,Button.left,1,20250930_165556
780,,0,20250930_165556
781,,0,20250930_165556
782,,0,20250930_165556
783,Button.right,2,20250930_165556
784,Button.right,2,20250930_165556
785,Button.right,2,20250930_165556
786,Button.right,2,20250930_165556
787,Button.right,2,20250930_165556
788,Button.right,2,20250930_165556
789,Button.right,2,20250930_165556
790,Button.right,2,20250930_165556
791,Button.right,2,20250930_165556
792,Button.right,2,20250930_165556
793,Button.right,2,20250930_165556
794,Button.right,2,20250930_165556
795,Button.right,2,20250930_165556
796,Button.right,2,20250930_165556
797,Button.right,2,20250930_165556
798,Button.right,2,20250930_165556
799,Button.right,2,20250930_165556
800,Button.right,2,20250930_165556
801,Button.right,2,20250930_165556
802,Button.right,2,20250930_165556
803,Button.right,2,20250930_165556
804,Button.right,2,20250930_165556
805,Button.right,2,20250930_165556
806,Button.right,2,20250930_165556
807,Button.right,2,20250930_165556
808,Button.right,2,20250930_165556
809,Button.right,2,20250930_165556
810,Button.right,2,20250930_165556
811,Button.right,2,20250930_165556
812,Button.right,2,20250930_165556
813,,0,20250930_165556
814,,0,20250930_165556
815,,0,20250930_165556
816,,0,20250930_165556
817,,0,20250930_165556
818,,0,20250930_165556
819,,0,20250930_165556
820,,0,20250930_165556
821,,0,20250930_165556
822,,0,20250930_165556
823,,0,20250930_165556
824,,0,20250930_165556
825,,0,20250930_165556
826,,0,20250930_165556
827,,0,20250930_165556
828,,0,20250930_165556
829,,0,20250930_165556
830,,0,20250930_165556
831,,0,20250930_165556
832,,0,20250930_165556
833,,0,20250930_165556
834,,0,20250930_165556
835,,0,20250930_165556
836,,0,20250930_165556
837,Button.left,1,20250930_165556
838,,0,20250930_165556
839,Button.left,1,20250930_165556
840,Button.left,1,20250930_165556
841,Button.left,1,20250930_165556
842,,0,20250930_165556
843,,0,20250930_165556
844,,0,20250930_165556
845,Button.right,2,20250930_165556
846,Button.right,2,20250930_165556
847,Button.right,2,20250930_165556
848,Button.right,2,20250930_165556
849,Button.right,2,20250930_165556
850,Button.right,2,20250930_165556
851,Button.right,2,20250930_165556
852,Button.right,2,20250930_165556
853,Button.right,2,20250930_165556
854,Button.right,2,20250930_165556
855,Button.right,2,20250930_165556
856,Button.right,2,20250930_165556
857,Button.right,2,20250930_165556
858,Button.right,2,20250930_165556
859,,0,20250930_165556
860,,0,20250930_165556
861,,0,20250930_165556
862,,0,20250930_165556
863,,0,20250930_165556
864,,0,20250930_165556
865,,0,20250930_165556
866,,0,20250930_165556
867,,0,20250930_165556
868,,0,20250930_165556
869,,0,20250930_165556
870,,0,20250930_165556
871,,0,20250930_165556
872,,0,20250930_165556
873,,0,20250930_165556
874,,0,20250930_165556
875,,0,20250930_165556
876,,0,20250930_165556
877,,0,20250930_165556
878,,0,20250930_165556
879,,0,20250930_165556
880,,0,20250930_165556
881,,0,20250930_165556
882,,0,20250930_165556
883,,0,20250930_165556
884,,0,20250930_165556
885,,0,20250930_165556
886,,0,20250930_165556
887,,0,20250930_165556
888,,0,20250930_165556
889,,0,20250930_165556
890,Button.left,1,20250930_165556
891,,0,20250930_165556
892,,0,20250930_165556
893,,0,20250930_165556
894,,0,20250930_165556
895,,0,20250930_165556
896,Button.right,2,20250930_165556
897,Button.right,2,20250930_165556
898,Button.right,2,20250930_165556
899,Button.right,2,20250930_165556
900,Button.left,1,20250930_165556
901,,0,20250930_165556
902,Button.left,1,20250930_165556
903,,0,20250930_165556
904,,0,20250930_165556
905,,0,20250930_165556
906,,0,20250930_165556
907,,0,20250930_165556
908,,0,20250930_165556
909,,0,20250930_165556
910,,0,20250930_165556
911,,0,20250930_165556
912,Button.right,2,20250930_165556
913,Button.right,2,20250930_165556
914,,0,20250930_165556
915,,0,20250930_165556
916,,0,20250930_165556
917,,0,20250930_165556
918,Button.left,1,20250930_165556
919,,0,20250930_165556
920,Button.left,1,20250930_165556
921,Button.left,1,20250930_165556
922,Button.left,1,20250930_165556
923,Button.left,1,20250930_165556
924,Button.left,1,20250930_165556
925,,0,20250930_165556
926,,0,20250930_165556
927,,0,20250930_165556
928,,0,20250930_165556
929,,0,20250930_165556
930,,0,20250930_165556
0,Button.right,2,20250930_213417
1,Button.right,2,20250930_213417
2,Button.right,2,20250930_213417
3,Button.right,2,20250930_213417
4,Button.right,2,20250930_213417
5,Button.right,2,20250930_213417
6,Button.right,2,20250930_213417
7,Button.right,2,20250930_213417
8,Button.right,2,20250930_213417
9,Button.right,2,20250930_213417
10,Button.right,2,20250930_213417
11,Button.right,2,20250930_213417
12,Button.right,2,20250930_213417
13,Button.right,2,20250930_213417
14,,0,20250930_213417
15,,0,20250930_213417
16,,0,20250930_213417
17,,0,20250930_213417
18,Button.right,2,20250930_213417
19,Button.right,2,20250930_213417
20,Button.right,2,20250930_213417
21,Button.right,2,20250930_213417
22,Button.right,2,20250930_213417
23,Button.right,2,20250930_213417
24,,0,20250930_213417
25,,0,20250930_213417
26,,0,20250930_213417
27,,0,20250930_213417
28,,0,20250930_213417
29,,0,20250930_213417
30,,0,20250930_213417
31,,0,20250930_213417
32,,0,20250930_213417
33,,0,20250930_213417
34,,0,20250930_213417
35,Button.right,2,20250930_213417
36,Button.right,2,20250930_213417
37,Button.right,2,20250930_213417
38,Button.right,2,20250930_213417
39,,0,20250930_213417
40,,0,20250930_213417
41,,0,20250930_213417
42,,0,20250930_213417
43,,0,20250930_213417
44,,0,20250930_213417
45,,0,20250930_213417
46,,0,20250930_213417
47,,0,20250930_213417
48,Button.right,2,20250930_213417
49,Button.right,2,20250930_213417
50,Button.right,2,20250930_213417
51,,0,20250930_213417
52,,0,20250930_213417
53,,0,20250930_213417
54,,0,20250930_213417
55,,0,20250930_213417
56,,0,20250930_213417
57,,0,20250930_213417
58,,0,20250930_213417
59,,0,20250930_213417
60,,0,20250930_213417
61,,0,20250930_213417
62,,0,20250930_213417
63,,0,20250930_213417
64,,0,20250930_213417
65,,0,20250930_213417
66,,0,20250930_213417
67,,0,20250930_213417
68,,0,20250930_213417
69,,0,20250930_213417
70,,0,20250930_213417
71,,0,20250930_213417
72,,0,20250930_213417
73,Button.right,2,20250930_213417
74,Button.right,2,20250930_213417
75,Button.right,2,20250930_213417
76,Button.right,2,20250930_213417
77,Button.right,2,20250930_213417
78,Button.left,1,20250930_213417
79,Button.left,1,20250930_213417
80,,0,20250930_213417
81,,0,20250930_213417
82,,0,20250930_213417
83,,0,20250930_213417
84,,0,20250930_213417
85,,0,20250930_213417
86,Button.right,2,20250930_213417
87,Button.right,2,20250930_213417
88,Button.right,2,20250930_213417
89,Button.right,2,20250930_213417
90,Button.right,2,20250930_213417
91,Button.right,2,20250930_213417
92,Button.right,2,20250930_213417
93,Button.right,2,20250930_213417
94,Button.right,2,20250930_213417
95,Button.right,2,20250930_213417
96,Button.right,2,20250930_213417
97,Button.right,2,20250930_213417
98,Button.right,2,20250930_213417
99,Button.right,2,20250930_213417
100,Button.right,2,20250930_213417
101,Button.left,1,20250930_213417
102,Button.left,1,20250930_213417
103,,0,20250930_213417
104,,0,20250930_213417
105,,0,20250930_213417
106,Button.right,2,20250930_213417
107,Button.right,2,20250930_213417
108,Button.right,2,20250930_213417
109,Button.right,2,20250930_213417
110,Button.right,2,20250930_213417
111,Button.right,2,20250930_213417
112,Button.right,2,20250930_213417
113,Button.right,2,20250930_213417
114,Button.right,2,20250930_213417
115,Button.right,2,20250930_213417
116,Button.right,2,20250930_213417
117,Button.right,2,20250930_213417
118,,0,20250930_213417
119,,0,20250930_213417
120,,0,20250930_213417
121,,0,20250930_213417
122,,0,20250930_213417
123,,0,20250930_213417
124,,0,20250930_213417
125,,0,20250930_213417
126,,0,20250930_213417
127,,0,20250930_213417
128,,0,20250930_213417
129,,0,20250930_213417
130,,0,20250930_213417
131,,0,20250930_213417
132,,0,20250930_213417
133,,0,20250930_213417
134,,0,20250930_213417
135,,0,20250930_213417
136,,0,20250930_213417
137,,0,20250930_213417
138,,0,20250930_213417
139,,0,20250930_213417
140,Button.right,2,20250930_213417
141,Button.right,2,20250930_213417
142,Button.right,2,20250930_213417
143,Button.right,2,20250930_213417
144,Button.right,2,20250930_213417
145,Button.right,2,20250930_213417
146,Button.right,2,20250930_213417
147,Button.right,2,20250930_213417
148,,0,20250930_213417
149,,0,20250930_213417
150,,0,20250930_213417
151,Button.left,1,20250930_213417
152,,0,20250930_213417
153,,0,20250930_213417
154,,0,20250930_213417
155,,0,20250930_213417
156,Button.right,2,20250930_213417
157,Button.right,2,20250930_213417
158,Button.right,2,20250930_213417
159,Button.right,2,20250930_213417
160,Button.right,2,20250930_213417
161,Button.right,2,20250930_213417
162,Button.right,2,20250930_213417
163,Button.right,2,20250930_213417
164,Button.right,2,20250930_213417
165,Button.right,2,20250930_213417
166,Button.right,2,20250930_213417
167,Button.right,2,20250930_213417
168,Button.right,2,20250930_213417
169,,0,20250930_213417
170,,0,20250930_213417
171,,0,20250930_213417
172,,0,20250930_213417
173,,0,20250930_213417
174,,0,20250930_213417
175,,0,20250930_213417
176,,0,20250930_213417
177,Button.right,2,20250930_213417
178,Button.right,2,20250930_213417
179,Button.right,2,20250930_213417
180,Button.right,2,20250930_213417
181,Button.right,2,20250930_213417
182,Button.right,2,20250930_213417
183,Button.right,2,20250930_213417
184,Button.right,2,20250930_213417
185,Button.right,2,20250930_213417
186,Button.right,2,20250930_213417
187,Button.right,2,20250930_213417
188,,0,20250930_213417
189,,0,20250930_213417
190,,0,20250930_213417
191,,0,20250930_213417
192,,0,20250930_213417
193,,0,20250930_213417
194,,0,20250930_213417
195,,0,20250930_213417
196,,0,20250930_213417
197,,0,20250930_213417
198,,0,20250930_213417
199,,0,20250930_213417
200,,0,20250930_213417
201,,0,20250930_213417
202,,0,20250930_213417
203,,0,20250930_213417
204,,0,20250930_213417
205,,0,20250930_213417
206,,0,20250930_213417
207,,0,20250930_213417
208,,0,20250930_213417
209,,0,20250930_213417
210,,0,20250930_213417
211,,0,20250930_213417
212,,0,20250930_213417
213,,0,20250930_213417
214,,0,20250930_213417
215,,0,20250930_213417
216,,0,20250930_213417
217,,0,20250930_213417
218,,0,20250930_213417
219,,0,20250930_213417
220,,0,20250930_213417
221,,0,20250930_213417
222,,0,20250930_213417
223,,0,20250930_213417
224,,0,20250930_213417
225,,0,20250930_213417
226,,0,20250930_213417
227,,0,20250930_213417
228,,0,20250930_213417
229,,0,20250930_213417
230,,0,20250930_213417
231,,0,20250930_213417
232,,0,20250930_213417
233,Button.right,2,20250930_213417
234,Button.right,2,20250930_213417
235,Button.right,2,20250930_213417
236,Button.right,2,20250930_213417
237,Button.right,2,20250930_213417
238,Button.right,2,20250930_213417
239,Button.right,2,20250930_213417
240,Button.right,2,20250930_213417
